,text,verbose label,course label,fine label
4614,Vilken huvudstad är byggd kring Monument Circle som innehåller soldat- och sjömanmonument?,LOC:city,4,32
4615,Namnge herrparfymen som är förknippad med havet.,ENTY:other,2,17
4616,Hur fungerar en fallskärm?,DESC:manner,0,4
4617,Vilken är den första boken i Gamla testamentet?,ENTY:cremat,2,9
4618,Hur många av dem finns i Afrika söder om Sahara?,NUM:count,3,38
4619,"Vad är historien om Spartacus, den romerska slaven och gladiatoren?",DESC:desc,0,3
4620,Vilken berömd mur stöder Badaling-tornet?,LOC:other,4,35
4621,"Vem porträtterade Fatman i TV-programmet ""Jake and the Fatman""?",HUM:ind,5,30
4622,Vad är objektorienterad design?,DESC:def,0,2
4623,Vad betyder Melissa?,DESC:def,0,2
4624,Vad är formdrag?,DESC:def,0,2
4625,Vilka var John F. Kennedys hundar?,ENTY:animal,2,6
4626,Var finns bra vetenskapssidor på Internet?,LOC:other,4,35
4627,Vilken kvinna var Time's Man of the Year år 1952?,HUM:ind,5,30
4628,Vilka strömmar påverkar området Shetlandsöarna och Orkneyöarna i Nordsjön?,DESC:reason,0,5
4629,Vem skrev The Ugly Duckling?,HUM:ind,5,30
4630,Vem designade London Bridge?,HUM:ind,5,30
4631,"Hur många mil är det mellan Tel Aviv, Israel och Memphis, Tennessee?",NUM:count,3,38
4632,Hur många glasssmaker har Howard Johnson?,NUM:count,3,38
4633,Vilket vapen anpassades de korsade slitsarna i engelska slott efter?,ENTY:other,2,17
4634,Hur kan jag stoppa eller sakta ner åldrandet?,DESC:manner,0,4
4635,Var ligger de mest trafikerade Amtrak-järnvägsstationerna i USA?,LOC:other,4,35
4636,Hur många fräknar har Howdy Doody i ansiktet?,NUM:count,3,38
4637,"Hur får Cos Cob, CT sitt namn?",DESC:manner,0,4
4638,Vem ansågs vara psykologins far?,HUM:ind,5,30
4639,Hur fick Super President sina krafter i den animerade serien?,DESC:manner,0,4
4640,Hur lång var den animerade King Kong?,NUM:dist,3,40
4641,Vad är värden?,DESC:def,0,2
4642,Vad är Japans befolkning?,NUM:other,3,43
4643,Namnge en amerikanskt tillverkad motorcykel.,ENTY:veh,2,26
4644,Var låg det största koncentrationslägret under andra världskriget?,LOC:other,4,35
4645,Hur mycket kostade Alaska när det köptes från Ryssland?,NUM:money,3,41
4646,Hur många grenar utgör tiokampen?,NUM:count,3,38
4647,Vad orsakar blå bollar?,DESC:reason,0,5
4648,Vilka var de första himmelkropparna som besöktes av rymdfarkoster?,LOC:other,4,35
4649,Vem efterträdde Nikita Khrushchev som första sekreterare för kommunistpartiet?,HUM:ind,5,30
4650,Vem valdes till att vara den första svarta ordföranden för de militära gemensamma stabscheferna?,HUM:ind,5,30
4651,Namnet på damen som Great Gatsby suktar efter?,HUM:ind,5,30
4652,Vad tar en kock ägg i?,ENTY:other,2,17
4653,Hur många bails finns det i en cricket-grind?,NUM:count,3,38
4654,Vilken stad mördades Martin Luther King Jr. i?,LOC:city,4,32
4655,Vilket kändispar delade sitt toalettpapper i två lika stora högar när de gick i skilsmässa?,HUM:ind,5,30
4656,Var ligger Bernini-Bristol Hotel?,LOC:other,4,35
4657,"Vem sa ""Vilken föraktlig skurk stal korken från min lunch?""",HUM:ind,5,30
4658,Vad är Kosovos huvudstad?,LOC:city,4,32
4659,Vilken typ av företag är 7-Eleven?,HUM:gr,5,29
4660,Hur många bokstäver visas på siffrorna 2 till 9 på en telefonratt?,NUM:count,3,38
4661,Vilka var de tre första städerna med en befolkning på mer än en miljon?,LOC:city,4,32
4662,Hur fick årets månader namn?,DESC:manner,0,4
4663,Vilken skala mäter jordbävningar?,ENTY:other,2,17
4664,Vad är ett glory hole?,DESC:def,0,2
4665,Vilken typ av utbildning skulle du behöva för att bli en atletisk tränare för NFL?,ENTY:other,2,17
4666,Vilka är de största företagen som ingår i Dow Jones?,HUM:gr,5,29
4667,Vilket college spelade Joe Namath fotboll för?,HUM:gr,5,29
4668,Vad var minimilönen 1991?,NUM:money,3,41
4669,Vilket land är den största tillverkaren av volfram?,LOC:country,4,33
4670,Hur gör den sina färger?,DESC:manner,0,4
4671,Vad skulle hända med Kanada om Quebec skulle separera?,DESC:desc,0,3
4672,När kommer Jimmy Buffett-konserten till E-centret i Camden NJ?,NUM:date,3,39
4673,Vad är 'Last Chance for Animals'?,DESC:desc,0,3
4674,Vilket europeiskt land övergav frimärken 1923 eftersom utskriften kostade mer än deras nominella värde?,LOC:country,4,33
4675,Hur är vädret på månen?,DESC:desc,0,3
4676,Vem var USA:s första president?,HUM:ind,5,30
4677,"Vad är huvudspråket i Sao Paulo, Brasilien?",ENTY:lang,2,15
4678,Hur mycket försökte Varian Associates sälja sina vakuumprodukter till BOC-gruppen för?,NUM:money,3,41
4679,Vad är förkortningen för International Olympic Committee?,ABBR:abb,1,0
4680,Hur många människor vandrar?,NUM:count,3,38
4681,Vad är boxcars?,DESC:def,0,2
4682,Hur håller jag katter ur min blommträdgård för gott?,DESC:manner,0,4
4683,Vem spelade Maria i filmen West Side Story?,HUM:ind,5,30
4684,Vad är ett vanligt läkemedel mot AIDS?,ENTY:dismed,2,11
4685,Vem gav kapten Storbritannien stor makt?,HUM:ind,5,30
4686,Hur kan man se att fikon är mogna?,DESC:manner,0,4
4687,Hur älskar jag dig?,DESC:manner,0,4
4688,Vilken typ av läsk har den största mängden koffein?,ENTY:food,2,13
4689,Vilken nationalitet är en sicilian?,LOC:country,4,33
4690,Vad är det vanligaste pojkens eller flickans namn?,HUM:ind,5,30
4691,"Vem var den anklagade i Århundradets rättegång, som började den 1 januari 1935?",HUM:ind,5,30
4692,Vilken färg var den hundra miljardens krita gjord av Crayola?,ENTY:color,2,8
4693,"Vilken läsk säger till oss att ""Go Hawaiian""?",ENTY:food,2,13
4694,Hur fungerar en vattenkraftsdamm?,DESC:manner,0,4
4695,Vilken är den äldsta byggnaden i USA?,LOC:other,4,35
4696,Vilken är West Virginias statsdjur?,ENTY:animal,2,6
4697,Hur många människor dog på South Carolinas motorvägar 1998?,NUM:count,3,38
4698,Vad är binomialkoefficienter?,DESC:def,0,2
4699,Vad var vardagsrumskriget?,DESC:def,0,2
4700,"Vilka är några översättningar av frasen ""Tack""?",ENTY:termeq,2,25
4701,Vad är president Nixons födelsedatum?,NUM:date,3,39
4702,"Vad är ""den stora amerikanska familjens flingor""?",ENTY:food,2,13
4703,Vad gjorde Suzy Parker för att tjäna 1000 $ i början av 1950-talet?,DESC:desc,0,3
4704,Hur många människor dog i Vietnamkriget?,NUM:count,3,38
4705,Vilket år blev Montana en stat?,NUM:date,3,39
4706,När upplöstes Sovjetunionen?,NUM:date,3,39
4707,Varför finns det bokstäver på telefonen? Varför finns det inga Q eller Z?,DESC:reason,0,5
4708,Vilken japansk stad hette en gång Edo?,LOC:city,4,32
4709,För vem blockerade Seven Mules?,HUM:ind,5,30
4710,Vilket är världens största destillationsföretag?,HUM:gr,5,29
4711,"Vad heter skådespelerskan som spelade i filmen ""När Lammen tystnar""?",HUM:ind,5,30
4712,Var finns ens corpus callosum?,LOC:other,4,35
4713,Vem besegrade Napolean vid Jena och Auerstadt?,HUM:ind,5,30
4714,Vilka hushållsprodukter finns det för vuxenakne?,ENTY:product,2,19
4715,Vilken brittisk premiärminister och USA:s president var sjunde kusiner?,HUM:ind,5,30
4716,Vilken är den dyraste bilen i världen?,ENTY:product,2,19
4717,Vad är en Angelus?,DESC:def,0,2
4718,Hur många föremål kretsar kring jorden?,NUM:count,3,38
4719,Vad var tragedin som drabbade staden Dogtown 1899?,ENTY:event,2,12
4720,Vilken är den äldsta huvudstaden i Amerika?,LOC:city,4,32
4721,Vilken Leon Uris-roman handlade om den ryska erövringen av Berlin?,ENTY:cremat,2,9
4722,"Var ligger Edinburgh, Skottland?",LOC:other,4,35
4723,Hur många muskler använder den genomsnittliga vuxna när hen går på en promenad?,NUM:count,3,38
4724,Hur länge måste du bo i ett samhälle för att kunna rösta?,NUM:period,3,45
4725,Vad hette Titanics kapten?,HUM:ind,5,30
4726,"Namnet på hjältinnan i ""Skruplar""?",HUM:ind,5,30
4727,Hur stor är Chappellet-vingården?,NUM:volsize,3,48
4728,Jackson Pollock var en infödd i vilket land?,LOC:country,4,33
4729,Vad producerar spermier?,DESC:reason,0,5
4730,Hur vet jag hur mycket pengar jag ska spara för pension?,DESC:manner,0,4
4731,Vad betyder pricken över bokstaven i?,DESC:def,0,2
4732,Vem skrev The Godfather?,HUM:ind,5,30
4733,Vad är ursprunget till termen soda jerk?,DESC:desc,0,3
4734,Vad är frekvensen för VHF?,NUM:other,3,43
4735,Vilken sport spelar Chris Jogis?,ENTY:sport,2,21
4736,Vilken ö var målet för USA:s operation Urgent Fury?,LOC:other,4,35
4737,Vad är en rädsla för rånare?,ENTY:dismed,2,11
4738,Vilken Nevil Shute-roman handlar om de dömda överlevande från ett kärnvapenkrig?,ENTY:cremat,2,9
4739,Vad är orsaken till utrotningshotade arter?,DESC:reason,0,5
4740,Vilka av följande TV-nyhetsmän var Rhodos-forskare?,HUM:ind,5,30
4741,Vad bar Warlock på pannan i Marvel-serier?,ENTY:other,2,17
4742,Vilken är den mjukaste delen av kroppen?,ENTY:body,2,7
4743,Vilken förespråkare för sex-fots-avhållsamhet svängde med yxan på salonger?,HUM:ind,5,30
4744,Hur många öar har Fiji?,NUM:count,3,38
4745,Vilken linje delade norr och söder i USA:s inbördeskrig?,ENTY:other,2,17
4746,Vad är definitionen av cecum?,DESC:def,0,2
4747,Vem uppfann volleyboll?,HUM:ind,5,30
4748,Vilket är det mäktigaste landet i världen?,LOC:country,4,33
4749,Hur gör jag detta?,DESC:manner,0,4
4750,Namnge ett balettföretag Mikhail Baryshnikov har dansat för?,HUM:gr,5,29
4751,Vem ledde normannerna till seger i slaget vid Hastings?,HUM:ind,5,30
4752,"Vad är ursprunget till ordet ""Nallebjörn""?",DESC:desc,0,3
4753,Hur stor andel av världens växt- och djurarter finns i Amazonas skogar?,NUM:perc,3,44
4754,"Vad heter stjärnan i matlagningsshowen ""Galloping Gourmet""?",HUM:ind,5,30
4755,Vem uppfann horoskopet?,HUM:ind,5,30
4756,Vilka näringsämnen är för friska ben och tänder?,ENTY:food,2,13
4757,Vad är Fortune 500-företag?,DESC:def,0,2
4758,Vad är skillnaden mellan ninjitsu och kung fu?,DESC:desc,0,3
4759,Vilken kung tvingades acceptera Magna Carta?,HUM:ind,5,30
4760,Hur många kollegieröster har Colorado?,NUM:count,3,38
4761,Vad var Babe Ruths kristna namn?,HUM:ind,5,30
4762,Hur många flaskor vin fick fångar i Bastillen per dag?,NUM:count,3,38
4763,Var gillar hummer att bo?,LOC:other,4,35
4764,"Vem var den första valda borgmästaren i Washington, DC?",HUM:ind,5,30
4765,Vilka är järvvanorna?,ENTY:other,2,17
4766,Hur fixar man gnissliga golv?,DESC:manner,0,4
4767,När översvämmades Big Thompson?,NUM:date,3,39
4768,Vilken nytta gör myggor?,DESC:desc,0,3
4769,Hur får man bubblegum ur mattan?,DESC:manner,0,4
4770,"Vad spelas på Wembley Stadium, London, varje maj?",ENTY:sport,2,21
4771,"Vem skrev sci-fi-trilogin Foundation, Foundation and Empire och Second Foundation?",HUM:ind,5,30
4772,Hur många timmars arbete tar det för en skrivare att slutföra ett manus på 100 sidor?,NUM:count,3,38
4773,Vad är Alice Coopers riktiga namn?,HUM:ind,5,30
4774,Vad är den peloponnesiska ligan?,DESC:def,0,2
4775,Vilka två städer markerar vanligtvis extremerna vid Engelska kanalens simningar?,LOC:city,4,32
4776,Hur många gånger sjunker och flödar tidvattnet varje dag?,NUM:count,3,38
4777,Vem uppfann tv?,HUM:ind,5,30
4778,Vad är tanniner?,DESC:def,0,2
4779,Hur tillverkar General Mills Cheerios?,DESC:manner,0,4
4780,Vad var Jimmy Durantes sång?,ENTY:cremat,2,9
4781,Namnge personen som sprängde genom skärmen i Lite-ölreklamerna.,HUM:ind,5,30
4782,Vilken delikatess kallas odelikat för syltad rogn?,ENTY:food,2,13
4783,Vilken godbit efter middagen uppfanns 1916 på George Jung-nudelfabriken i Los Angeles?,ENTY:food,2,13
4784,Vilken amerikansk vice president dödade Alexander Hamilton i en duell?,HUM:ind,5,30
4785,Vad motsvarar i Fahrenheit noll grader Celsius?,NUM:temp,3,47
4786,Hur många muskler har ett ostron?,NUM:count,3,38
4787,Vilket kortspel fick sitt namn från biritch eller Russian Whist?,ENTY:sport,2,21
4788,"Vem skrev ""Much Ado About Nothing""?",HUM:ind,5,30
4789,Vad är det kollektiva substantivet för gäss?,ENTY:word,2,27
4790,Vilka personlighetsdrag sägs att Stenbockar har?,DESC:desc,0,3
4791,Var kan jag få information om vårdnadshavandefiler för staten Utah?,LOC:other,4,35
4792,Vad var John F. Kennedys kampanjsång från 1960?,ENTY:cremat,2,9
4793,Vilken Louisiana Senator vann en plats som hans far och mor tidigare hade haft?,HUM:ind,5,30
4794,Vilken psalm fick John Steinbeck sin titel The Grapes of Wrath från?,ENTY:cremat,2,9
4795,Vilken uppfinning gör principen om energibesparing omöjlig?,ENTY:techmeth,2,24
4796,Vilken är den högst rankade färgen i bridge?,ENTY:other,2,17
4797,Vem vann Oscar för sina roller i Gone with the Wind och A Streetcar Named Desire?,HUM:ind,5,30
4798,Vilken författare är känd för att fysiskt sätta sig i centrum för sitt ämne?,HUM:ind,5,30
4799,Vem är sångaren för Led Zeppelin-bandet?,HUM:ind,5,30
4800,"Vilka sjömän bodde i Danas ""Two Years Before the Mast"" i en övergiven ugn på stranden vid San Diego?",HUM:ind,5,30
4801,"Vem spelar polisen i filmen ""Kindergarten Cop""?",HUM:ind,5,30
4802,Hur många tecken utgör ett ord för skrivtestsändamål?,NUM:count,3,38
4803,Vilken icke-mekanisk sport uppnår de högsta hastigheterna?,ENTY:sport,2,21
4804,Vad var årslönen 1940 för en panntillverkare?,NUM:money,3,41
4805,"Vem skapade Billy Pilgrim, en överlevande från Dresdens eldstorm?",HUM:ind,5,30
4806,"Vilken inomhussport såg Phoenix Inferno bli Phoenix Pride den 14 juli 1983, då temperaturen nådde 111 grader?",ENTY:sport,2,21
4807,Vilket land såg ursprunget till den asiatiska influensan?,LOC:country,4,33
4808,Vem är den rikaste kvinnan i världen?,HUM:ind,5,30
4809,Var kan jag ta ett test som berättar för mig vad jag ska bli när jag blir stor?,LOC:other,4,35
4810,Vad orsakade Bob Marleys död?,DESC:reason,0,5
4811,"Vad är Mrs. Bridges jobb på TV:ns Upstairs, Downstairs?",HUM:title,5,31
4812,"Vilken dagstidning kommer ""att hjälpa dig att se tydligare i hela USA""?",ENTY:cremat,2,9
4813,Vilken sjö i Skottland sägs rymma ett eller flera monster?,LOC:other,4,35
4814,Vilka var Oscar-vinnarna 1974?,HUM:ind,5,30
4815,Vilken typ av verksamhet är 7-Eleven?,HUM:gr,5,29
4816,Vad är Sinn Fein?,DESC:def,0,2
4817,"Vad heter den sällsynta neurologiska sjukdomen med symtom som: ofrivilliga rörelser, tics, svordomar och osammanhängande vokaliseringar, grymtningar, skrik, etc.?",ENTY:dismed,2,11
4818,Vad äter uttrar?,ENTY:food,2,13
4819,"Vem skrev boken ""Huckleberry Finn""?",HUM:ind,5,30
4820,Vem skulle du använda Heimlich-manöver på?,HUM:ind,5,30
4821,Vilket berömt bibliotek kan du nå genom att ringa 22-287-5?,LOC:other,4,35
4822,Vilken femfaldig vinnare av Kentucky Derby förlorade sina första 25 tävlingar?,ENTY:animal,2,6
4823,Vad upptäckte Vasco da Gama?,ENTY:other,2,17
4824,Vad är Megans lag?,DESC:def,0,2
4825,Var kan jag få en fullständig lista över visningstider i mitt område?,LOC:other,4,35
4826,Var är Montenegro?,LOC:other,4,35
4827,Vad är usenet för Internet?,DESC:def,0,2
4828,Vad är fälteffekttransistorer?,DESC:def,0,2
4829,Vad heter späckhuggaren som dog vid Sea World av en svampinfektion?,ENTY:animal,2,6
4830,Vad är trollhassel?,DESC:def,0,2
4831,Vad är Nebraskas statsträd?,ENTY:plant,2,18
4832,Var ligger Glasgow?,LOC:other,4,35
4833,Varför heter Chicago Chicago?,DESC:reason,0,5
4834,Vilka tre färger bläck används för att skriva ut en US-dollarsedel?,ENTY:color,2,8
4835,Vad är syftet med anteater?,DESC:reason,0,5
4836,"Vilket är rätt sätt att använda ""möjligt"" gentemot ""kanske""?",ENTY:techmeth,2,24
4837,Vilken nordamerikansk stad har den största polska befolkningen?,LOC:city,4,32
4838,"Vilken radio-, TV- och filmkaraktär spelade Jackie Gleason och William Bendix?",HUM:ind,5,30
4839,"Var planeras det att placera handelsfartyget Lane Victory, vilka veteraner från Merchant Marine omvandlar till ett flytande museum?",LOC:other,4,35
4840,Vad mäter en stegräknare?,ENTY:other,2,17
4841,Vad är Maurizio Pellegrins ålder?,NUM:period,3,45
4842,Hur många tusen studenter går vid University of Massachusetts?,NUM:count,3,38
4843,Namnge den amerikanska senatens majoritetsledare och husets talman.,HUM:ind,5,30
4844,Vilket namn antog fotbollens New York Titans 1963?,HUM:gr,5,29
4845,Vilken kvinnlig misstänkt i Clue-spelet är singel?,HUM:ind,5,30
4846,Vem äger CNN?,HUM:ind,5,30
4847,Ungefär hur många amerikaner är det som fortfarande inte redovisats från Vietnamkriget?,NUM:count,3,38
4848,Vad är den kemiska reaktiviteten hos neon?,NUM:other,3,43
4849,Vad är en autokommentar?,DESC:def,0,2
4850,Vad är den äldsta webbplatsen på Internet?,LOC:other,4,35
4851,Vad är dekonstruktionism?,DESC:def,0,2
4852,Vad sa Lenny Bruce som fick honom arresterad?,DESC:desc,0,3
4853,Vilken tidning returnerade ett Pulitzerpris för den bedrägliga berättelsen Jimmy's World?,ENTY:cremat,2,9
4854,Vad är en rädsla för att tala?,ENTY:dismed,2,11
4855,Vad var Hitlers favoritfilm?,ENTY:cremat,2,9
4856,Varför kraschar trafikflygplan kontra att glida ner?,DESC:reason,0,5
4857,Vad är dessa små blå reflexer mitt på vägen för?,DESC:reason,0,5
4858,Vilken medlem av The Little Rascals har en älskling om och om igen i Darla Hood?,HUM:ind,5,30
4859,Hur används saltlösning i medicin?,DESC:manner,0,4
4860,"Vad heter den 'kvinnliga' motsvarigheten till El Nino, vilket resulterar i kylningstemperaturer och mycket torrt väder?",ENTY:termeq,2,25
4861,"Vilken händelse 1933 använde de tyska nazisterna för att rättfärdiga nödbeslut, fängsla motståndare och få mer makt för sig själva?",ENTY:event,2,12
4862,Vilket land besöker du om du landar på flygplatsen President Duvalier?,LOC:country,4,33
4863,Vilken advokat-general beordrade stängningen av Alcatraz?,HUM:ind,5,30
4864,Vad är huvudstaden i Kongo?,LOC:city,4,32
4865,Vad är texten av det femte ändringsförslaget?,DESC:desc,0,3
4866,Vad är ett land som börjar med bokstaven x?,LOC:country,4,33
4867,Vilka länder tjänar mest på turism?,LOC:country,4,33
4868,Vad är Internet2?,DESC:def,0,2
4869,Vilken stad i Kina har flest utländska finansiella företag?,LOC:city,4,32
4870,När är Oscars Academy Awards 1999?,NUM:date,3,39
4871,Vem var det judiska folkets profet?,HUM:ind,5,30
4872,Vad är det vanligaste namnet?,HUM:ind,5,30
4873,Vem var den äldsta amerikanska presidenten?,HUM:ind,5,30
4874,"Vilken vanlig växt har en knapp, keps, kopp, gälar och ring?",ENTY:plant,2,18
4875,När byggdes Dubais första betonghus?,NUM:date,3,39
4876,Vad är Vintergatan?,DESC:def,0,2
